route_id,trip_id,stop_sequence,stop_name,arrival_time,departure_time,time:timestamp
FR-11,176128-0,1,Golra Morh Metro Station,21:00:00,21:00:00,2024-01-01 21:00:00+05:00
FR-11,176128-0,2,N5 Metro Station,21:04:50,21:05:10,2024-01-01 21:04:50+05:00
FR-11,176128-0,3,Motorway Chowk,21:06:00,21:06:20,2024-01-01 21:06:00+05:00
FR-11,176128-0,4,NUST EME College,21:08:25,21:08:45,2024-01-01 21:08:25+05:00
FR-11,176128-0,5,Golra Morh,21:10:55,21:11:15,2024-01-01 21:10:55+05:00
FR-11,176128-0,6,IMCG I-14/3,21:13:15,21:13:35,2024-01-01 21:13:15+05:00
FR-11,176128-0,7,RIPHAH International,21:15:15,21:15:35,2024-01-01 21:15:15+05:00
FR-11,176128-0,8,I-14 Markaz,21:16:50,21:17:10,2024-01-01 21:16:50+05:00
FR-11,176128-0,9,I-14/1 Park,21:18:30,21:18:50,2024-01-01 21:18:30+05:00
FR-11,176128-0,10,Rafiullah Shaheed Chowk,21:20:00,21:20:00,2024-01-01 21:20:00+05:00
FR-11,176129-0,1,Golra Morh Metro Station,21:50:00,21:50:00,2024-01-01 21:50:00+05:00
FR-11,176129-0,2,N5 Metro Station,21:54:50,21:55:10,2024-01-01 21:54:50+05:00
FR-11,176129-0,3,Motorway Chowk,21:56:00,21:56:20,2024-01-01 21:56:00+05:00
FR-11,176129-0,4,NUST EME College,21:58:25,21:58:45,2024-01-01 21:58:25+05:00
FR-11,176129-0,5,Golra Morh,22:00:55,22:01:15,2024-01-01 22:00:55+05:00
FR-11,176129-0,6,IMCG I-14/3,22:03:15,22:03:35,2024-01-01 22:03:15+05:00
FR-11,176129-0,7,RIPHAH International,22:05:15,22:05:35,2024-01-01 22:05:15+05:00
FR-11,176129-0,8,I-14 Markaz,22:06:50,22:07:10,2024-01-01 22:06:50+05:00
FR-11,176129-0,9,I-14/1 Park,22:08:30,22:08:50,2024-01-01 22:08:30+05:00
FR-11,176129-0,10,Rafiullah Shaheed Chowk,22:10:00,22:10:00,2024-01-01 22:10:00+05:00
FR-11,176130-0,1,Golra Morh Metro Station,21:55:00,21:55:00,2024-01-01 21:55:00+05:00
FR-11,176130-0,2,N5 Metro Station,21:59:50,22:00:10,2024-01-01 21:59:50+05:00
FR-11,176130-0,3,Motorway Chowk,22:01:00,22:01:20,2024-01-01 22:01:00+05:00
FR-11,176130-0,4,NUST EME College,22:03:25,22:03:45,2024-01-01 22:03:25+05:00
FR-11,176130-0,5,Golra Morh,22:05:55,22:06:15,2024-01-01 22:05:55+05:00
FR-11,176130-0,6,IMCG I-14/3,22:08:15,22:08:35,2024-01-01 22:08:15+05:00
FR-11,176130-0,7,RIPHAH International,22:10:15,22:10:35,2024-01-01 22:10:15+05:00
FR-11,176130-0,8,I-14 Markaz,22:11:50,22:12:10,2024-01-01 22:11:50+05:00
FR-11,176130-0,9,I-14/1 Park,22:13:30,22:13:50,2024-01-01 22:13:30+05:00
FR-11,176130-0,10,Rafiullah Shaheed Chowk,22:15:00,22:15:00,2024-01-01 22:15:00+05:00
FR-11,176131-0,1,Golra Morh Metro Station,22:00:00,22:00:00,2024-01-01 22:00:00+05:00
FR-11,176131-0,2,N5 Metro Station,22:04:50,22:05:10,2024-01-01 22:04:50+05:00
FR-11,176131-0,3,Motorway Chowk,22:06:00,22:06:20,2024-01-01 22:06:00+05:00
FR-11,176131-0,4,NUST EME College,22:08:25,22:08:45,2024-01-01 22:08:25+05:00
FR-11,176131-0,5,Golra Morh,22:10:55,22:11:15,2024-01-01 22:10:55+05:00
FR-11,176131-0,6,IMCG I-14/3,22:13:15,22:13:35,2024-01-01 22:13:15+05:00
FR-11,176131-0,7,RIPHAH International,22:15:15,22:15:35,2024-01-01 22:15:15+05:00
FR-11,176131-0,8,I-14 Markaz,22:16:50,22:17:10,2024-01-01 22:16:50+05:00
FR-11,176131-0,9,I-14/1 Park,22:18:30,22:18:50,2024-01-01 22:18:30+05:00
FR-11,176131-0,10,Rafiullah Shaheed Chowk,22:20:00,22:20:00,2024-01-01 22:20:00+05:00
FR-08A,176271-0,1,PIMS Hospital,06:00:00,06:00:00,2024-01-01 06:00:00+05:00
FR-08A,176271-0,2,Children Hospital,06:00:20,06:01:40,2024-01-01 06:00:20+05:00
FR-08A,176271-0,3,TNT,06:05:40,06:06:00,2024-01-01 06:05:40+05:00
FR-08A,176271-0,4,Zero Point,06:08:00,06:08:20,2024-01-01 06:08:00+05:00
FR-08A,176271-0,5,CDA,06:10:20,06:10:40,2024-01-01 06:10:20+05:00
FR-08A,176271-0,6,Abpara,06:12:50,06:13:10,2024-01-01 06:12:50+05:00
FR-08A,176271-0,7,Foreign Affairs Office,06:15:50,06:16:10,2024-01-01 06:15:50+05:00
FR-08A,176271-0,8,Kashmir Chowk,06:17:50,06:18:10,2024-01-01 06:17:50+05:00
FR-08A,176271-0,9,Rawal Dam Chowk,06:20:40,06:21:00,2024-01-01 06:20:40+05:00
FR-08A,176271-0,10,Rawal Town,06:22:00,06:22:20,2024-01-01 06:22:00+05:00
FR-08A,176271-0,11,School Board Stop,06:23:30,06:23:50,2024-01-01 06:23:30+05:00
FR-08A,176271-0,12,Rawal Dam Colony,06:25:00,06:25:20,2024-01-01 06:25:00+05:00
FR-08A,176271-0,13,NARC Colony,06:27:30,06:27:50,2024-01-01 06:27:30+05:00
FR-08A,176271-0,14,NIH Allergy Center,06:29:10,06:29:30,2024-01-01 06:29:10+05:00
FR-08A,176271-0,15,Shahzad Town,06:31:30,06:31:50,2024-01-01 06:31:30+05:00
FR-08A,176271-0,16,Park View City,06:33:10,06:33:33,2024-01-01 06:33:10+05:00
FR-08A,176271-0,17,Green Avenue,06:35:40,06:36:00,2024-01-01 06:35:40+05:00
FR-08A,176271-0,18,Chatta Bakhtawar,06:37:00,06:37:20,2024-01-01 06:37:00+05:00
FR-08A,176271-0,19,Gulshan Al Huda Community,06:38:40,06:39:00,2024-01-01 06:38:40+05:00
FR-08A,176271-0,20,Hostel City,06:39:50,06:40:10,2024-01-01 06:39:50+05:00
FR-08A,176271-0,21,COMSATS University,06:41:50,06:42:10,2024-01-01 06:41:50+05:00
FR-08A,176271-0,22,Tamma Stop,06:43:20,06:43:40,2024-01-01 06:43:20+05:00
FR-08A,176271-0,23,Capt. Naeem Tufail Shaheed,06:45:00,06:45:00,2024-01-01 06:45:00+05:00
FR-08A,176272-0,1,PIMS Hospital,14:20:00,14:20:00,2024-01-01 14:20:00+05:00
FR-08A,176272-0,2,Children Hospital,14:20:20,14:21:40,2024-01-01 14:20:20+05:00
FR-08A,176272-0,3,TNT,14:25:40,14:26:00,2024-01-01 14:25:40+05:00
FR-08A,176272-0,4,Zero Point,14:28:00,14:28:20,2024-01-01 14:28:00+05:00
FR-08A,176272-0,5,CDA,14:30:20,14:30:40,2024-01-01 14:30:20+05:00
FR-08A,176272-0,6,Abpara,14:32:50,14:33:10,2024-01-01 14:32:50+05:00
FR-08A,176272-0,7,Foreign Affairs Office,14:35:50,14:36:10,2024-01-01 14:35:50+05:00
FR-08A,176272-0,8,Kashmir Chowk,14:37:50,14:38:10,2024-01-01 14:37:50+05:00
FR-08A,176272-0,9,Rawal Dam Chowk,14:40:40,14:41:00,2024-01-01 14:40:40+05:00
FR-08A,176272-0,10,Rawal Town,14:42:00,14:42:20,2024-01-01 14:42:00+05:00
FR-08A,176272-0,11,School Board Stop,14:43:30,14:43:50,2024-01-01 14:43:30+05:00
FR-08A,176272-0,12,Rawal Dam Colony,14:45:00,14:45:20,2024-01-01 14:45:00+05:00
FR-08A,176272-0,13,NARC Colony,14:47:30,14:47:50,2024-01-01 14:47:30+05:00
FR-08A,176272-0,14,NIH Allergy Center,14:49:10,14:49:30,2024-01-01 14:49:10+05:00
FR-08A,176272-0,15,Shahzad Town,14:51:30,14:51:50,2024-01-01 14:51:30+05:00
FR-08A,176272-0,16,Park View City,14:53:10,14:53:33,2024-01-01 14:53:10+05:00
FR-08A,176272-0,17,Green Avenue,14:55:40,14:56:00,2024-01-01 14:55:40+05:00
FR-08A,176272-0,18,Chatta Bakhtawar,14:57:00,14:57:20,2024-01-01 14:57:00+05:00
FR-08A,176272-0,19,Gulshan Al Huda Community,14:58:40,14:59:00,2024-01-01 14:58:40+05:00
FR-08A,176272-0,20,Hostel City,14:59:50,15:00:10,2024-01-01 14:59:50+05:00
FR-08A,176272-0,21,COMSATS University,15:01:50,15:02:10,2024-01-01 15:01:50+05:00
FR-08A,176272-0,22,Tamma Stop,15:03:20,15:03:40,2024-01-01 15:03:20+05:00
FR-08A,176272-0,23,Capt. Naeem Tufail Shaheed,15:05:00,15:05:00,2024-01-01 15:05:00+05:00
FR-08A,176273-0,1,PIMS Hospital,06:20:00,06:20:00,2024-01-01 06:20:00+05:00
FR-08A,176273-0,2,Children Hospital,06:20:20,06:21:40,2024-01-01 06:20:20+05:00
FR-08A,176273-0,3,TNT,06:25:40,06:26:00,2024-01-01 06:25:40+05:00
FR-08A,176273-0,4,Zero Point,06:28:00,06:28:20,2024-01-01 06:28:00+05:00
FR-08A,176273-0,5,CDA,06:30:20,06:30:40,2024-01-01 06:30:20+05:00
FR-08A,176273-0,6,Abpara,06:32:50,06:33:10,2024-01-01 06:32:50+05:00
FR-08A,176273-0,7,Foreign Affairs Office,06:35:50,06:36:10,2024-01-01 06:35:50+05:00
FR-08A,176273-0,8,Kashmir Chowk,06:37:50,06:38:10,2024-01-01 06:37:50+05:00
FR-08A,176273-0,9,Rawal Dam Chowk,06:40:40,06:41:00,2024-01-01 06:40:40+05:00
FR-08A,176273-0,10,Rawal Town,06:42:00,06:42:20,2024-01-01 06:42:00+05:00
FR-08A,176273-0,11,School Board Stop,06:43:30,06:43:50,2024-01-01 06:43:30+05:00
FR-08A,176273-0,12,Rawal Dam Colony,06:45:00,06:45:20,2024-01-01 06:45:00+05:00
FR-08A,176273-0,13,NARC Colony,06:47:30,06:47:50,2024-01-01 06:47:30+05:00
FR-08A,176273-0,14,NIH Allergy Center,06:49:10,06:49:30,2024-01-01 06:49:10+05:00
FR-08A,176273-0,15,Shahzad Town,06:51:30,06:51:50,2024-01-01 06:51:30+05:00
FR-08A,176273-0,16,Park View City,06:53:10,06:53:33,2024-01-01 06:53:10+05:00
FR-08A,176273-0,17,Green Avenue,06:55:40,06:56:00,2024-01-01 06:55:40+05:00
FR-08A,176273-0,18,Chatta Bakhtawar,06:57:00,06:57:20,2024-01-01 06:57:00+05:00
FR-08A,176273-0,19,Gulshan Al Huda Community,06:58:40,06:59:00,2024-01-01 06:58:40+05:00
FR-08A,176273-0,20,Hostel City,06:59:50,07:00:10,2024-01-01 06:59:50+05:00
FR-08A,176273-0,21,COMSATS University,07:01:50,07:02:10,2024-01-01 07:01:50+05:00
FR-08A,176273-0,22,Tamma Stop,07:03:20,07:03:40,2024-01-01 07:03:20+05:00
FR-08A,176273-0,23,Capt. Naeem Tufail Shaheed,07:05:00,07:05:00,2024-01-01 07:05:00+05:00
FR-08A,176274-0,1,PIMS Hospital,14:40:00,14:40:00,2024-01-01 14:40:00+05:00
FR-08A,176274-0,2,Children Hospital,14:40:20,14:41:40,2024-01-01 14:40:20+05:00
FR-08A,176274-0,3,TNT,14:45:40,14:46:00,2024-01-01 14:45:40+05:00
FR-08A,176274-0,4,Zero Point,14:48:00,14:48:20,2024-01-01 14:48:00+05:00
FR-08A,176274-0,5,CDA,14:50:20,14:50:40,2024-01-01 14:50:20+05:00
FR-08A,176274-0,6,Abpara,14:52:50,14:53:10,2024-01-01 14:52:50+05:00
FR-08A,176274-0,7,Foreign Affairs Office,14:55:50,14:56:10,2024-01-01 14:55:50+05:00
FR-08A,176274-0,8,Kashmir Chowk,14:57:50,14:58:10,2024-01-01 14:57:50+05:00
FR-08A,176274-0,9,Rawal Dam Chowk,15:00:40,15:01:00,2024-01-01 15:00:40+05:00
FR-08A,176274-0,10,Rawal Town,15:02:00,15:02:20,2024-01-01 15:02:00+05:00
FR-08A,176274-0,11,School Board Stop,15:03:30,15:03:50,2024-01-01 15:03:30+05:00
FR-08A,176274-0,12,Rawal Dam Colony,15:05:00,15:05:20,2024-01-01 15:05:00+05:00
FR-08A,176274-0,13,NARC Colony,15:07:30,15:07:50,2024-01-01 15:07:30+05:00
FR-08A,176274-0,14,NIH Allergy Center,15:09:10,15:09:30,2024-01-01 15:09:10+05:00
FR-08A,176274-0,15,Shahzad Town,15:11:30,15:11:50,2024-01-01 15:11:30+05:00
FR-08A,176274-0,16,Park View City,15:13:10,15:13:33,2024-01-01 15:13:10+05:00
FR-08A,176274-0,17,Green Avenue,15:15:40,15:16:00,2024-01-01 15:15:40+05:00
FR-08A,176274-0,18,Chatta Bakhtawar,15:17:00,15:17:20,2024-01-01 15:17:00+05:00
FR-08A,176274-0,19,Gulshan Al Huda Community,15:18:40,15:19:00,2024-01-01 15:18:40+05:00
FR-08A,176274-0,20,Hostel City,15:19:50,15:20:10,2024-01-01 15:19:50+05:00
FR-08A,176274-0,21,COMSATS University,15:21:50,15:22:10,2024-01-01 15:21:50+05:00
FR-08A,176274-0,22,Tamma Stop,15:23:20,15:23:40,2024-01-01 15:23:20+05:00
FR-08A,176274-0,23,Capt. Naeem Tufail Shaheed,15:25:00,15:25:00,2024-01-01 15:25:00+05:00
FR-08A,176275-0,1,PIMS Hospital,06:40:00,06:40:00,2024-01-01 06:40:00+05:00
FR-08A,176275-0,2,Children Hospital,06:40:20,06:41:40,2024-01-01 06:40:20+05:00
FR-08A,176275-0,3,TNT,06:45:40,06:46:00,2024-01-01 06:45:40+05:00
FR-08A,176275-0,4,Zero Point,06:48:00,06:48:20,2024-01-01 06:48:00+05:00
FR-08A,176275-0,5,CDA,06:50:20,06:50:40,2024-01-01 06:50:20+05:00
FR-08A,176275-0,6,Abpara,06:52:50,06:53:10,2024-01-01 06:52:50+05:00
FR-08A,176275-0,7,Foreign Affairs Office,06:55:50,06:56:10,2024-01-01 06:55:50+05:00
FR-08A,176275-0,8,Kashmir Chowk,06:57:50,06:58:10,2024-01-01 06:57:50+05:00
FR-08A,176275-0,9,Rawal Dam Chowk,07:00:40,07:01:00,2024-01-01 07:00:40+05:00
FR-08A,176275-0,10,Rawal Town,07:02:00,07:02:20,2024-01-01 07:02:00+05:00
FR-08A,176275-0,11,School Board Stop,07:03:30,07:03:50,2024-01-01 07:03:30+05:00
FR-08A,176275-0,12,Rawal Dam Colony,07:05:00,07:05:20,2024-01-01 07:05:00+05:00
FR-08A,176275-0,13,NARC Colony,07:07:30,07:07:50,2024-01-01 07:07:30+05:00
FR-08A,176275-0,14,NIH Allergy Center,07:09:10,07:09:30,2024-01-01 07:09:10+05:00
FR-08A,176275-0,15,Shahzad Town,07:11:30,07:11:50,2024-01-01 07:11:30+05:00
FR-08A,176275-0,16,Park View City,07:13:10,07:13:33,2024-01-01 07:13:10+05:00
FR-08A,176275-0,17,Green Avenue,07:15:40,07:16:00,2024-01-01 07:15:40+05:00
FR-08A,176275-0,18,Chatta Bakhtawar,07:17:00,07:17:20,2024-01-01 07:17:00+05:00
FR-08A,176275-0,19,Gulshan Al Huda Community,07:18:40,07:19:00,2024-01-01 07:18:40+05:00
FR-08A,176275-0,20,Hostel City,07:19:50,07:20:10,2024-01-01 07:19:50+05:00
FR-08A,176275-0,21,COMSATS University,07:21:50,07:22:10,2024-01-01 07:21:50+05:00
FR-08A,176275-0,22,Tamma Stop,07:23:20,07:23:40,2024-01-01 07:23:20+05:00
FR-08A,176275-0,23,Capt. Naeem Tufail Shaheed,07:25:00,07:25:00,2024-01-01 07:25:00+05:00
FR-08A,176276-0,1,PIMS Hospital,15:00:00,15:00:00,2024-01-01 15:00:00+05:00
FR-08A,176276-0,2,Children Hospital,15:00:20,15:01:40,2024-01-01 15:00:20+05:00
FR-08A,176276-0,3,TNT,15:05:40,15:06:00,2024-01-01 15:05:40+05:00
FR-08A,176276-0,4,Zero Point,15:08:00,15:08:20,2024-01-01 15:08:00+05:00
FR-08A,176276-0,5,CDA,15:10:20,15:10:40,2024-01-01 15:10:20+05:00
FR-08A,176276-0,6,Abpara,15:12:50,15:13:10,2024-01-01 15:12:50+05:00
FR-08A,176276-0,7,Foreign Affairs Office,15:15:50,15:16:10,2024-01-01 15:15:50+05:00
FR-08A,176276-0,8,Kashmir Chowk,15:17:50,15:18:10,2024-01-01 15:17:50+05:00
FR-08A,176276-0,9,Rawal Dam Chowk,15:20:40,15:21:00,2024-01-01 15:20:40+05:00
FR-08A,176276-0,10,Rawal Town,15:22:00,15:22:20,2024-01-01 15:22:00+05:00
FR-08A,176276-0,11,School Board Stop,15:23:30,15:23:50,2024-01-01 15:23:30+05:00
FR-08A,176276-0,12,Rawal Dam Colony,15:25:00,15:25:20,2024-01-01 15:25:00+05:00
FR-08A,176276-0,13,NARC Colony,15:27:30,15:27:50,2024-01-01 15:27:30+05:00
FR-08A,176276-0,14,NIH Allergy Center,15:29:10,15:29:30,2024-01-01 15:29:10+05:00
FR-08A,176276-0,15,Shahzad Town,15:31:30,15:31:50,2024-01-01 15:31:30+05:00
FR-08A,176276-0,16,Park View City,15:33:10,15:33:33,2024-01-01 15:33:10+05:00
FR-08A,176276-0,17,Green Avenue,15:35:40,15:36:00,2024-01-01 15:35:40+05:00
FR-08A,176276-0,18,Chatta Bakhtawar,15:37:00,15:37:20,2024-01-01 15:37:00+05:00
FR-08A,176276-0,19,Gulshan Al Huda Community,15:38:40,15:39:00,2024-01-01 15:38:40+05:00
FR-08A,176276-0,20,Hostel City,15:39:50,15:40:10,2024-01-01 15:39:50+05:00
FR-08A,176276-0,21,COMSATS University,15:41:50,15:42:10,2024-01-01 15:41:50+05:00
FR-08A,176276-0,22,Tamma Stop,15:43:20,15:43:40,2024-01-01 15:43:20+05:00
FR-08A,176276-0,23,Capt. Naeem Tufail Shaheed,15:45:00,15:45:00,2024-01-01 15:45:00+05:00
FR-08A,176277-0,1,PIMS Hospital,07:00:00,07:00:00,2024-01-01 07:00:00+05:00
FR-08A,176277-0,2,Children Hospital,07:00:20,07:01:40,2024-01-01 07:00:20+05:00
FR-08A,176277-0,3,TNT,07:05:40,07:06:00,2024-01-01 07:05:40+05:00
FR-08A,176277-0,4,Zero Point,07:08:00,07:08:20,2024-01-01 07:08:00+05:00
FR-08A,176277-0,5,CDA,07:10:20,07:10:40,2024-01-01 07:10:20+05:00
FR-08A,176277-0,6,Abpara,07:12:50,07:13:10,2024-01-01 07:12:50+05:00
FR-08A,176277-0,7,Foreign Affairs Office,07:15:50,07:16:10,2024-01-01 07:15:50+05:00
FR-08A,176277-0,8,Kashmir Chowk,07:17:50,07:18:10,2024-01-01 07:17:50+05:00
FR-08A,176277-0,9,Rawal Dam Chowk,07:20:40,07:21:00,2024-01-01 07:20:40+05:00
FR-08A,176277-0,10,Rawal Town,07:22:00,07:22:20,2024-01-01 07:22:00+05:00
FR-08A,176277-0,11,School Board Stop,07:23:30,07:23:50,2024-01-01 07:23:30+05:00
FR-08A,176277-0,12,Rawal Dam Colony,07:25:00,07:25:20,2024-01-01 07:25:00+05:00
FR-08A,176277-0,13,NARC Colony,07:27:30,07:27:50,2024-01-01 07:27:30+05:00
FR-08A,176277-0,14,NIH Allergy Center,07:29:10,07:29:30,2024-01-01 07:29:10+05:00
FR-08A,176277-0,15,Shahzad Town,07:31:30,07:31:50,2024-01-01 07:31:30+05:00
FR-08A,176277-0,16,Park View City,07:33:10,07:33:33,2024-01-01 07:33:10+05:00
FR-08A,176277-0,17,Green Avenue,07:35:40,07:36:00,2024-01-01 07:35:40+05:00
FR-08A,176277-0,18,Chatta Bakhtawar,07:37:00,07:37:20,2024-01-01 07:37:00+05:00
FR-08A,176277-0,19,Gulshan Al Huda Community,07:38:40,07:39:00,2024-01-01 07:38:40+05:00
FR-08A,176277-0,20,Hostel City,07:39:50,07:40:10,2024-01-01 07:39:50+05:00
FR-08A,176277-0,21,COMSATS University,07:41:50,07:42:10,2024-01-01 07:41:50+05:00
FR-08A,176277-0,22,Tamma Stop,07:43:20,07:43:40,2024-01-01 07:43:20+05:00
FR-08A,176277-0,23,Capt. Naeem Tufail Shaheed,07:45:00,07:45:00,2024-01-01 07:45:00+05:00
FR-08A,176278-0,1,PIMS Hospital,15:20:00,15:20:00,2024-01-01 15:20:00+05:00
FR-08A,176278-0,2,Children Hospital,15:20:20,15:21:40,2024-01-01 15:20:20+05:00
FR-08A,176278-0,3,TNT,15:25:40,15:26:00,2024-01-01 15:25:40+05:00
FR-08A,176278-0,4,Zero Point,15:28:00,15:28:20,2024-01-01 15:28:00+05:00
FR-08A,176278-0,5,CDA,15:30:20,15:30:40,2024-01-01 15:30:20+05:00
FR-08A,176278-0,6,Abpara,15:32:50,15:33:10,2024-01-01 15:32:50+05:00
FR-08A,176278-0,7,Foreign Affairs Office,15:35:50,15:36:10,2024-01-01 15:35:50+05:00
FR-08A,176278-0,8,Kashmir Chowk,15:37:50,15:38:10,2024-01-01 15:37:50+05:00
FR-08A,176278-0,9,Rawal Dam Chowk,15:40:40,15:41:00,2024-01-01 15:40:40+05:00
FR-08A,176278-0,10,Rawal Town,15:42:00,15:42:20,2024-01-01 15:42:00+05:00
FR-08A,176278-0,11,School Board Stop,15:43:30,15:43:50,2024-01-01 15:43:30+05:00
FR-08A,176278-0,12,Rawal Dam Colony,15:45:00,15:45:20,2024-01-01 15:45:00+05:00
FR-08A,176278-0,13,NARC Colony,15:47:30,15:47:50,2024-01-01 15:47:30+05:00
FR-08A,176278-0,14,NIH Allergy Center,15:49:10,15:49:30,2024-01-01 15:49:10+05:00
FR-08A,176278-0,15,Shahzad Town,15:51:30,15:51:50,2024-01-01 15:51:30+05:00
FR-08A,176278-0,16,Park View City,15:53:10,15:53:33,2024-01-01 15:53:10+05:00
FR-08A,176278-0,17,Green Avenue,15:55:40,15:56:00,2024-01-01 15:55:40+05:00
FR-08A,176278-0,18,Chatta Bakhtawar,15:57:00,15:57:20,2024-01-01 15:57:00+05:00
FR-08A,176278-0,19,Gulshan Al Huda Community,15:58:40,15:59:00,2024-01-01 15:58:40+05:00
FR-08A,176278-0,20,Hostel City,15:59:50,16:00:10,2024-01-01 15:59:50+05:00
FR-08A,176278-0,21,COMSATS University,16:01:50,16:02:10,2024-01-01 16:01:50+05:00
FR-08A,176278-0,22,Tamma Stop,16:03:20,16:03:40,2024-01-01 16:03:20+05:00
FR-08A,176278-0,23,Capt. Naeem Tufail Shaheed,16:05:00,16:05:00,2024-01-01 16:05:00+05:00
FR-08A,176279-0,1,PIMS Hospital,07:20:00,07:20:00,2024-01-01 07:20:00+05:00
FR-08A,176279-0,2,Children Hospital,07:20:20,07:21:40,2024-01-01 07:20:20+05:00
FR-08A,176279-0,3,TNT,07:25:40,07:26:00,2024-01-01 07:25:40+05:00
FR-08A,176279-0,4,Zero Point,07:28:00,07:28:20,2024-01-01 07:28:00+05:00
FR-08A,176279-0,5,CDA,07:30:20,07:30:40,2024-01-01 07:30:20+05:00
FR-08A,176279-0,6,Abpara,07:32:50,07:33:10,2024-01-01 07:32:50+05:00
FR-08A,176279-0,7,Foreign Affairs Office,07:35:50,07:36:10,2024-01-01 07:35:50+05:00
FR-08A,176279-0,8,Kashmir Chowk,07:37:50,07:38:10,2024-01-01 07:37:50+05:00
FR-08A,176279-0,9,Rawal Dam Chowk,07:40:40,07:41:00,2024-01-01 07:40:40+05:00
FR-08A,176279-0,10,Rawal Town,07:42:00,07:42:20,2024-01-01 07:42:00+05:00
FR-08A,176279-0,11,School Board Stop,07:43:30,07:43:50,2024-01-01 07:43:30+05:00
FR-08A,176279-0,12,Rawal Dam Colony,07:45:00,07:45:20,2024-01-01 07:45:00+05:00
FR-08A,176279-0,13,NARC Colony,07:47:30,07:47:50,2024-01-01 07:47:30+05:00
FR-08A,176279-0,14,NIH Allergy Center,07:49:10,07:49:30,2024-01-01 07:49:10+05:00
FR-08A,176279-0,15,Shahzad Town,07:51:30,07:51:50,2024-01-01 07:51:30+05:00
FR-08A,176279-0,16,Park View City,07:53:10,07:53:33,2024-01-01 07:53:10+05:00
FR-08A,176279-0,17,Green Avenue,07:55:40,07:56:00,2024-01-01 07:55:40+05:00
FR-08A,176279-0,18,Chatta Bakhtawar,07:57:00,07:57:20,2024-01-01 07:57:00+05:00
FR-08A,176279-0,19,Gulshan Al Huda Community,07:58:40,07:59:00,2024-01-01 07:58:40+05:00
FR-08A,176279-0,20,Hostel City,07:59:50,08:00:10,2024-01-01 07:59:50+05:00
FR-08A,176279-0,21,COMSATS University,08:01:50,08:02:10,2024-01-01 08:01:50+05:00
FR-08A,176279-0,22,Tamma Stop,08:03:20,08:03:40,2024-01-01 08:03:20+05:00
FR-08A,176279-0,23,Capt. Naeem Tufail Shaheed,08:05:00,08:05:00,2024-01-01 08:05:00+05:00
FR-08A,176280-0,1,PIMS Hospital,15:40:00,15:40:00,2024-01-01 15:40:00+05:00
FR-08A,176280-0,2,Children Hospital,15:40:20,15:41:40,2024-01-01 15:40:20+05:00
FR-08A,176280-0,3,TNT,15:45:40,15:46:00,2024-01-01 15:45:40+05:00
FR-08A,176280-0,4,Zero Point,15:48:00,15:48:20,2024-01-01 15:48:00+05:00
FR-08A,176280-0,5,CDA,15:50:20,15:50:40,2024-01-01 15:50:20+05:00
FR-08A,176280-0,6,Abpara,15:52:50,15:53:10,2024-01-01 15:52:50+05:00
FR-08A,176280-0,7,Foreign Affairs Office,15:55:50,15:56:10,2024-01-01 15:55:50+05:00
FR-08A,176280-0,8,Kashmir Chowk,15:57:50,15:58:10,2024-01-01 15:57:50+05:00
FR-08A,176280-0,9,Rawal Dam Chowk,16:00:40,16:01:00,2024-01-01 16:00:40+05:00
FR-08A,176280-0,10,Rawal Town,16:02:00,16:02:20,2024-01-01 16:02:00+05:00
FR-08A,176280-0,11,School Board Stop,16:03:30,16:03:50,2024-01-01 16:03:30+05:00
FR-08A,176280-0,12,Rawal Dam Colony,16:05:00,16:05:20,2024-01-01 16:05:00+05:00
FR-08A,176280-0,13,NARC Colony,16:07:30,16:07:50,2024-01-01 16:07:30+05:00
FR-08A,176280-0,14,NIH Allergy Center,16:09:10,16:09:30,2024-01-01 16:09:10+05:00
FR-08A,176280-0,15,Shahzad Town,16:11:30,16:11:50,2024-01-01 16:11:30+05:00
FR-08A,176280-0,16,Park View City,16:13:10,16:13:33,2024-01-01 16:13:10+05:00
FR-08A,176280-0,17,Green Avenue,16:15:40,16:16:00,2024-01-01 16:15:40+05:00
FR-08A,176280-0,18,Chatta Bakhtawar,16:17:00,16:17:20,2024-01-01 16:17:00+05:00
FR-08A,176280-0,19,Gulshan Al Huda Community,16:18:40,16:19:00,2024-01-01 16:18:40+05:00
FR-08A,176280-0,20,Hostel City,16:19:50,16:20:10,2024-01-01 16:19:50+05:00
FR-08A,176280-0,21,COMSATS University,16:21:50,16:22:10,2024-01-01 16:21:50+05:00
FR-08A,176280-0,22,Tamma Stop,16:23:20,16:23:40,2024-01-01 16:23:20+05:00
FR-08A,176280-0,23,Capt. Naeem Tufail Shaheed,16:25:00,16:25:00,2024-01-01 16:25:00+05:00
FR-08A,176281-0,1,PIMS Hospital,07:40:00,07:40:00,2024-01-01 07:40:00+05:00
FR-08A,176281-0,2,Children Hospital,07:40:20,07:41:40,2024-01-01 07:40:20+05:00
FR-08A,176281-0,3,TNT,07:45:40,07:46:00,2024-01-01 07:45:40+05:00
FR-08A,176281-0,4,Zero Point,07:48:00,07:48:20,2024-01-01 07:48:00+05:00
FR-08A,176281-0,5,CDA,07:50:20,07:50:40,2024-01-01 07:50:20+05:00
FR-08A,176281-0,6,Abpara,07:52:50,07:53:10,2024-01-01 07:52:50+05:00
